Supplier,File_Month,Origin_Country,Origin_City,Dest_Country,Destination,Container,Incoterms,Mode,O_Curr,O_Cost_NonHaz,O_Cost_Haz,Sea_Curr,Sea_Base,Sea_IMO,D_Curr,D_Cost_NonHaz,D_Cost_Haz,Transit_Days,Validity_Internal,Carrier,Comments
supplier1,202512,France,Huningue,Paraguay,Asuncion,40DC/40HC,CPT,Barge,EUR,173,285,EUR,17,31,0,0,0,53,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Paraguay,Asuncion,40DC/40HC,CPT,Road,EUR,1087,929,EUR,50,6,0,0,0,53,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Paraguay,Asuncion,40DC/40HC,CPT,Rail,EUR,1272,26,EUR,171,38,0,0,0,53,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,New Zealand,Auckland,20DC,CPT,Barge,EUR,323,424,USD,409,0,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,New Zealand,Auckland,20DC,CPT,Road,EUR,788,1142,USD,445,79,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,New Zealand,Auckland,20DC,CPT,Rail,EUR,761,694,USD,664,14,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,New Zealand,Auckland,40DC/40HC,CPT,Barge,EUR,816,854,USD,291,60,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,New Zealand,Auckland,40DC/40HC,CPT,Road,EUR,49,1580,USD,133,4,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,New Zealand,Auckland,40DC/40HC,CPT,Rail,EUR,1087,1246,USD,69,89,0,0,0,55,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,Thailand,Bangkok,20DC,CPT,Barge,EUR,610,743,USD,58,60,0,0,0,40,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Thailand,Bangkok,20DC,CPT,Road,EUR,1648,1061,USD,6,9,0,0,0,40,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Thailand,Bangkok,20DC,CPT,Rail,EUR,392,319,USD,29,41,0,0,0,40,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Thailand,Bangkok,40DC/40HC,CPT,Barge,EUR,402,481,USD,37,15,0,0,0,40,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Thailand,Bangkok,40DC/40HC,CPT,Road,EUR,768,1313,USD,68,63,0,0,0,40,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Thailand,Bangkok,40DC/40HC,CPT,Rail,EUR,1075,603,USD,1,51,0,0,0,40,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Indonesia,Belawan,20DC,CPT,Barge,EUR,635,429,USD,1,112,0,0,0,36,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,Indonesia,Belawan,20DC,CPT,Road,EUR,659,680,USD,15,34,0,0,0,36,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,Indonesia,Belawan,20DC,CPT,Rail,EUR,43,781,USD,14,101,0,0,0,36,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,Indonesia,Belawan,40DC/40HC,CPT,Barge,EUR,165,386,USD,81,155,0,0,0,36,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,Indonesia,Belawan,40DC/40HC,CPT,Road,EUR,891,701,USD,41,5,0,0,0,36,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,Indonesia,Belawan,40DC/40HC,CPT,Rail,EUR,1185,265,USD,128,17,0,0,0,36,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,Australia,Brisbane,20DC,CPT,Barge,EUR,292,219,USD,9,51,0,0,0,52,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,Australia,Brisbane,20DC,CPT,Road,EUR,1385,1392,USD,67,73,0,0,0,52,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,Australia,Brisbane,20DC,CPT,Rail,EUR,36,78,USD,615,59,0,0,0,52,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,Australia,Brisbane,40DC/40HC,CPT,Barge,EUR,940,441,USD,580,42,0,0,0,62,31/03/2026 00:00,Evergreen,0
supplier1,202512,France,Huningue,Australia,Brisbane,40DC/40HC,CPT,Road,EUR,1325,1680,USD,181,2,0,0,0,62,31/03/2026 00:00,Evergreen,0
supplier1,202512,France,Huningue,Australia,Brisbane,40DC/40HC,CPT,Rail,EUR,1174,527,USD,35,33,0,0,0,62,31/03/2026 00:00,Evergreen,0
supplier1,202512,France,Huningue,Korea,Busan,20DC,CPT,Barge,EUR,556,533,USD,101,35,0,0,0,51,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Korea,Busan,20DC,CPT,Road,EUR,1189,921,USD,19,27,0,0,0,51,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Korea,Busan,20DC,CPT,Rail,EUR,381,1032,USD,19,33,0,0,0,51,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Korea,Busan,40DC/40HC,CPT,Barge,EUR,506,1042,USD,3,48,0,0,0,51,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Korea,Busan,40DC/40HC,CPT,Road,EUR,430,1558,USD,1,75,0,0,0,51,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Korea,Busan,40DC/40HC,CPT,Rail,EUR,584,1074,USD,8,54,0,0,0,51,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Peru,Callao,20DC,CPT,Barge,EUR,491,415,EUR,216,22,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Peru,Callao,20DC,CPT,Road,EUR,598,718,EUR,310,35,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Peru,Callao,20DC,CPT,Rail,EUR,180,774,EUR,163,44,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Peru,Callao,40DC/40HC,CPT,Barge,EUR,1000,1059,EUR,778,32,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Peru,Callao,40DC/40HC,CPT,Road,EUR,578,160,EUR,525,28,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Peru,Callao,40DC/40HC,CPT,Rail,EUR,1027,1023,EUR,1,1,0,0,0,37,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Colombia,Cartagena,20DC,CPT,Barge,EUR,642,35,EUR,25,3,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Colombia,Cartagena,20DC,CPT,Road,EUR,559,1704,EUR,66,31,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Colombia,Cartagena,20DC,CPT,Rail,EUR,918,1159,EUR,84,3,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Colombia,Cartagena,40DC/40HC,CPT,Barge,EUR,852,91,EUR,1192,44,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Colombia,Cartagena,40DC/40HC,CPT,Road,EUR,66,1579,EUR,598,27,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Colombia,Cartagena,40DC/40HC,CPT,Rail,EUR,701,706,EUR,150,40,0,0,0,24,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Morocco,Casablanca,20DC,CPT,Barge,EUR,520,670,EUR,4,74,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Morocco,Casablanca,20DC,CPT,Road,EUR,1490,1514,EUR,647,114,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Morocco,Casablanca,20DC,CPT,Rail,EUR,157,573,EUR,485,49,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Morocco,Casablanca,40DC/40HC,CPT,Barge,EUR,694,162,EUR,925,103,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Morocco,Casablanca,40DC/40HC,CPT,Road,EUR,453,691,EUR,252,45,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Morocco,Casablanca,40DC/40HC,CPT,Rail,EUR,660,1122,EUR,283,147,0,0,0,13,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Vietnam,Cat Lai,20DC,CPT,Barge,EUR,180,289,USD,52,32,0,0,0,53,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Vietnam,Cat Lai,20DC,CPT,Road,EUR,946,1746,USD,25,35,0,0,0,53,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Vietnam,Cat Lai,20DC,CPT,Rail,EUR,404,834,USD,0,8,0,0,0,53,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Vietnam,Cat Lai,40DC/40HC,CPT,Barge,EUR,546,852,USD,82,54,0,0,0,53,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Vietnam,Cat Lai,40DC/40HC,CPT,Road,EUR,1022,147,USD,69,15,0,0,0,53,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Vietnam,Cat Lai,40DC/40HC,CPT,Rail,EUR,93,759,USD,12,7,0,0,0,53,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Dom. Republic,Caucedo,20DC,CPT,Barge,EUR,396,832,EUR,158,28,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Dom. Republic,Caucedo,20DC,CPT,Road,EUR,997,890,EUR,294,2,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Dom. Republic,Caucedo,20DC,CPT,Rail,EUR,1005,232,EUR,236,22,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Dom. Republic,Caucedo,40DC/40HC,CPT,Barge,EUR,601,591,EUR,35,11,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Dom. Republic,Caucedo,40DC/40HC,CPT,Road,EUR,1057,1212,EUR,18,8,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,Dom. Republic,Caucedo,40DC/40HC,CPT,Rail,EUR,777,108,EUR,2,2,0,0,0,22,31/03/2026 00:00,COSCO,0
supplier1,202512,France,Huningue,China,Changzhou,20DC,DAP,Barge,EUR,191,635,USD,17,43,USD,70,104,73,31/03/2025 00:00,ONE,0
supplier1,202512,France,Huningue,China,Changzhou,20DC,DAP,Road,EUR,381,1173,USD,47,17,USD,332,431,73,31/03/2025 00:00,ONE,0
supplier1,202512,France,Huningue,China,Changzhou,20DC,DAP,Rail,EUR,686,835,USD,10,31,USD,342,285,73,31/03/2025 00:00,ONE,0
supplier1,202512,France,Huningue,China,Changzhou,40DC/40HC,DAP,Barge,EUR,1038,901,USD,47,23,USD,334,179,73,31/03/2025 00:00,ONE,0
supplier1,202512,France,Huningue,China,Changzhou,40DC/40HC,DAP,Road,EUR,1551,565,USD,17,10,USD,473,372,73,31/03/2025 00:00,ONE,0
supplier1,202512,France,Huningue,China,Changzhou,40DC/40HC,DAP,Rail,EUR,1165,90,USD,101,27,USD,222,485,73,31/03/2025 00:00,ONE,0
supplier1,202512,France,Huningue,Bangladesh,Chattogram / Chittagong,20DC,CPT,Barge,EUR,896,19,USD,65,15,0,0,0,47,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Bangladesh,Chattogram / Chittagong,20DC,CPT,Road,EUR,173,1666,USD,67,64,0,0,0,47,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Bangladesh,Chattogram / Chittagong,20DC,CPT,Rail,EUR,653,1092,USD,417,53,0,0,0,47,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Bangladesh,Chattogram / Chittagong,40DC/40HC,CPT,Barge,EUR,707,1062,USD,41,13,0,0,0,47,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Bangladesh,Chattogram / Chittagong,40DC/40HC,CPT,Road,EUR,1275,1780,USD,122,55,0,0,0,47,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Bangladesh,Chattogram / Chittagong,40DC/40HC,CPT,Rail,EUR,1005,1343,USD,98,62,0,0,0,47,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,USA,"Chester, PA (DAP)",20DC,DAP,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,USA,"Chester, PA (DAP)",20DC,DAP,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,USA,"Chester, PA (DAP)",20DC,DAP,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,USA,"Chester, PA (DAP)",40DC/40HC,DAP,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,USA,"Chester, PA (DAP)",40DC/40HC,DAP,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,USA,"Chester, PA (DAP)",40DC/40HC,DAP,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,USA,"Chicago, IL (rail ramp)",20DC,CPT,Barge,EUR,857,548,USD,2276,149,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,USA,"Chicago, IL (rail ramp)",20DC,CPT,Road,EUR,647,702,USD,506,23,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,USA,"Chicago, IL (rail ramp)",20DC,CPT,Rail,EUR,275,369,USD,125,139,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,USA,"Chicago, IL (rail ramp)",40DC/40HC,CPT,Barge,EUR,338,351,USD,474,14,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,USA,"Chicago, IL (rail ramp)",40DC/40HC,CPT,Road,EUR,22,1420,USD,1375,7,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,USA,"Chicago, IL (rail ramp)",40DC/40HC,CPT,Rail,EUR,215,976,USD,509,30,0,0,0,29,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,China,Chongqing,20DC,CPT,Barge,EUR,721,1009,USD,92,38,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Chongqing,20DC,CPT,Road,EUR,1384,267,USD,191,64,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Chongqing,20DC,CPT,Rail,EUR,255,817,USD,79,41,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Chongqing,40DC/40HC,CPT,Barge,EUR,3,929,USD,57,14,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Chongqing,40DC/40HC,CPT,Road,EUR,764,1501,USD,11,32,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Chongqing,40DC/40HC,CPT,Rail,EUR,1224,72,USD,17,8,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Panama,Cristobal,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Panama,Cristobal,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Panama,Cristobal,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Panama,Cristobal,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Panama,Cristobal,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Panama,Cristobal,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,China,Dafeng,20DC,CPT,Barge,EUR,415,785,USD,32,54,0,0,0,62,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Dafeng,20DC,CPT,Road,EUR,75,300,USD,207,63,0,0,0,62,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Dafeng,20DC,CPT,Rail,EUR,111,1109,USD,7,24,0,0,0,62,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Dafeng,40DC/40HC,CPT,Barge,EUR,34,973,USD,51,53,0,0,0,62,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Dafeng,40DC/40HC,CPT,Road,EUR,1566,375,USD,114,59,0,0,0,62,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Dafeng,40DC/40HC,CPT,Rail,EUR,660,232,USD,98,40,0,0,0,62,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Dalian,20DC,CPT,Barge,EUR,95,803,USD,61,73,0,0,0,48,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,China,Dalian,20DC,CPT,Road,EUR,1599,957,USD,30,31,0,0,0,48,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,China,Dalian,20DC,CPT,Rail,EUR,633,556,USD,95,59,0,0,0,48,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,China,Dalian,40DC/40HC,CPT,Barge,EUR,453,323,USD,10,72,0,0,0,48,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,China,Dalian,40DC/40HC,CPT,Road,EUR,225,841,USD,13,43,0,0,0,48,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,China,Dalian,40DC/40HC,CPT,Rail,EUR,382,906,USD,5,109,0,0,0,48,31/03/2026 00:00,MSC,0
supplier1,202512,France,Huningue,Turkey,Derince,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Derince,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Derince,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Derince,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Derince,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Derince,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Djibouti,Djibouti,20DC,CPT,Barge,EUR,490,963,USD,157,2,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,Djibouti,Djibouti,20DC,CPT,Road,EUR,800,631,USD,6,46,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,Djibouti,Djibouti,20DC,CPT,Rail,EUR,7,666,USD,335,95,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,Djibouti,Djibouti,40DC/40HC,CPT,Barge,EUR,932,884,USD,176,62,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,Djibouti,Djibouti,40DC/40HC,CPT,Road,EUR,336,1481,USD,1269,14,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,Djibouti,Djibouti,40DC/40HC,CPT,Rail,EUR,130,1081,USD,709,24,0,0,0,43,31/03/2026 00:00,MAERSK,0
supplier1,202512,France,Huningue,India,Ennore,20DC,CPT,Barge,EUR,829,180,USD,11,155,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier1,202512,France,Huningue,India,Ennore,20DC,CPT,Road,EUR,238,543,USD,115,172,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier1,202512,France,Huningue,India,Ennore,20DC,CPT,Rail,EUR,131,397,USD,6,83,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier1,202512,France,Huningue,India,Ennore,40DC/40HC,CPT,Barge,EUR,346,883,USD,342,166,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier1,202512,France,Huningue,India,Ennore,40DC/40HC,CPT,Road,EUR,899,703,USD,60,53,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier1,202512,France,Huningue,India,Ennore,40DC/40HC,CPT,Rail,EUR,353,199,USD,62,120,0,0,0,41,31/03/2026 00:00,Hapag,0
supplier1,202512,France,Huningue,Turkey,Erenkoy,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Erenkoy,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Erenkoy,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Erenkoy,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Erenkoy,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Erenkoy,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Evyap,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Evyap,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Evyap,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Evyap,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Evyap,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Evyap,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Turkey,Gebze,20DC,CPT,Barge,EUR,885,663,USD,177,92,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Turkey,Gebze,20DC,CPT,Road,EUR,1386,850,USD,17,112,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Turkey,Gebze,20DC,CPT,Rail,EUR,569,43,USD,22,39,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Turkey,Gebze,40DC/40HC,CPT,Barge,EUR,903,593,USD,243,160,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Turkey,Gebze,40DC/40HC,CPT,Road,EUR,619,1364,USD,153,161,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Turkey,Gebze,40DC/40HC,CPT,Rail,EUR,213,1189,USD,248,98,0,0,0,18,31/03/2026 00:00,CMA-CGM,0
supplier1,202512,France,Huningue,Italy,Genoa,20DC,FOB,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Italy,Genoa,20DC,FOB,Road,EUR,11,605,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Italy,Genoa,20DC,FOB,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Italy,Genoa,40DC/40HC,FOB,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Italy,Genoa,40DC/40HC,FOB,Road,EUR,98,4,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Italy,Genoa,40DC/40HC,FOB,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,Hong Kong,Hong Kong,20DC,CPT,Barge,EUR,119,439,USD,37,43,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Hong Kong,Hong Kong,20DC,CPT,Road,EUR,1148,236,USD,2,22,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Hong Kong,Hong Kong,20DC,CPT,Rail,EUR,702,1040,USD,6,8,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Hong Kong,Hong Kong,40DC/40HC,CPT,Barge,EUR,550,434,USD,0,6,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Hong Kong,Hong Kong,40DC/40HC,CPT,Road,EUR,1420,1605,USD,33,24,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,Hong Kong,Hong Kong,40DC/40HC,CPT,Rail,EUR,858,338,USD,5,59,0,0,0,55,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,USA,"Houston, TX",20DC,CPT,Barge,EUR,281,893,USD,588,146,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier1,202512,France,Huningue,USA,"Houston, TX",20DC,CPT,Road,EUR,964,1331,USD,707,89,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier1,202512,France,Huningue,USA,"Houston, TX",20DC,CPT,Rail,EUR,1106,248,USD,40,29,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier1,202512,France,Huningue,USA,"Houston, TX",40DC/40HC,CPT,Barge,EUR,683,63,USD,477,120,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier1,202512,France,Huningue,USA,"Houston, TX",40DC/40HC,CPT,Road,EUR,1666,1498,USD,37,95,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier1,202512,France,Huningue,USA,"Houston, TX",40DC/40HC,CPT,Rail,EUR,419,1370,USD,158,18,0,0,0,24,31/03/2026 00:00,AC CONTAINER,0
supplier1,202512,France,Huningue,China,Huadu,20DC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,China,Huadu,20DC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,China,Huadu,20DC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,China,Huadu,40DC/40HC,CPT,Barge,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,China,Huadu,40DC/40HC,CPT,Road,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,China,Huadu,40DC/40HC,CPT,Rail,EUR,0,0,0,0,0,0,0,0,0,0,0,0
supplier1,202512,France,Huningue,China,Huangpu,20DC,CPT,Barge,EUR,243,816,USD,8,13,0,0,0,59,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Huangpu,20DC,CPT,Road,EUR,408,977,USD,110,8,0,0,0,59,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Huangpu,20DC,CPT,Rail,EUR,751,617,USD,77,68,0,0,0,59,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Huangpu,40DC/40HC,CPT,Barge,EUR,962,323,USD,69,50,0,0,0,59,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Huangpu,40DC/40HC,CPT,Road,EUR,422,288,USD,40,10,0,0,0,59,31/03/2026 00:00,ONE,0
supplier1,202512,France,Huningue,China,Huangpu,40DC/40HC,CPT,Rail,EUR,821,750,USD,7,29,0,0,0,59,31/03/2026 00:00,ONE,0
